,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131
0,0.5267062187194824,0.4998577833175659,-1.0016098022460938,0.9999160766601562,0.547616183757782,0.455713152885437,-0.9453963041305542,0.9997771382331848,0.5605149865150452,0.4564281105995178,-0.9456407427787781,0.9998117089271545,0.574413537979126,0.4584665298461914,-0.945827305316925,0.999752938747406,0.49909743666648865,0.45870429277420044,-0.9444578886032104,0.9997370839118958,0.4823806881904602,0.46179401874542236,-0.944072425365448,0.9997795224189758,0.46715912222862244,0.4666157364845276,-0.9444674253463745,0.9997486472129822,0.5925324559211731,0.4892374873161316,-0.5938637256622314,0.999697208404541,0.4512689709663391,0.5009264945983887,-0.5736089944839478,0.9997923970222473,0.5541650652885437,0.5638171434402466,-0.8718301653862,0.9999157190322876,0.5003629922866821,0.5682218074798584,-0.8662220239639282,0.999927282333374,0.7040050029754639,0.7964085936546326,-0.37543174624443054,0.9980196952819824,0.3488420248031616,0.7818095088005066,-0.3981921672821045,0.9981909394264221,0.7713745832443237,1.051563024520874,-0.4420051574707031,0.1365259736776352,0.25164246559143066,1.0509679317474365,-0.3649880886077881,0.34359070658683777,0.8282965421676636,1.3836703300476074,-0.9151841402053833,0.02992749959230423,0.23018793761730194,1.3893837928771973,-0.797666609287262,0.07634646445512772,0.8631139993667603,1.4737299680709839,-1.0482409000396729,0.031598348170518875,0.21064433455467224,1.4739174842834473,-0.9167162179946899,0.06012360006570816,0.8178454637527466,1.4815810918807983,-1.1110590696334839,0.05876753851771355,0.2464558184146881,1.473878026008606,-1.0115864276885986,0.10409137606620789,0.797500729560852,1.444022536277771,-0.9630340337753296,0.059145353734493256,0.25916755199432373,1.441097378730774,-0.8519250750541687,0.10399170219898224,0.6405662894248962,1.4101965427398682,-0.05892159789800644,0.0007075428729876876,0.39772334694862366,1.4157264232635498,0.06342076510190964,0.0006060378509573638,0.629680871963501,1.901946783065796,0.037813570350408554,0.0005223943153396249,0.4027997851371765,1.9078443050384521,0.18485040962696075,0.00016995843907352537,0.630143404006958,2.3358912467956543,0.6751024127006531,3.8310132367769256e-05,0.40888357162475586,2.3431968688964844,0.7201860547065735,4.741182692669099e-06,0.6369351744651794,2.4200432300567627,0.7083361744880676,3.580116026569158e-05,0.40403857827186584,2.428703784942627,0.7577409148216248,1.1541434105311055e-05,0.590986967086792,2.4813523292541504,0.1934152990579605,4.121613164898008e-05,0.4518255591392517,2.483151912689209,0.20412537455558777,4.617915328708477e-05
1,0.5267373919487,0.5016438364982605,-1.0910093784332275,0.9998622536659241,0.5477104187011719,0.45867764949798584,-1.0348360538482666,0.9996589422225952,0.5605095624923706,0.4601939618587494,-1.0352330207824707,0.9997114539146423,0.5740498304367065,0.4625164270401001,-1.0354626178741455,0.9996302127838135,0.4995030462741852,0.4599262773990631,-1.0352715253829956,0.999622642993927,0.48281970620155334,0.46262311935424805,-1.03507399559021,0.9996865391731262,0.4674649238586426,0.4670308828353882,-1.0356190204620361,0.9996569752693176,0.5923894047737122,0.49316903948783875,-0.6652947664260864,0.999563992023468,0.45142149925231934,0.50119948387146,-0.6532022356987,0.9997186064720154,0.554070234298706,0.564131498336792,-0.9512812495231628,0.999872624874115,0.49917611479759216,0.568242073059082,-0.948386549949646,0.9998990297317505,0.7040107846260071,0.7963993549346924,-0.4172387719154358,0.9975664615631104,0.34823399782180786,0.7827007174491882,-0.42440494894981384,0.9978589415550232,0.7837804555892944,1.1090739965438843,-0.44670429825782776,0.14091098308563232,0.25244230031967163,1.052756667137146,-0.3653537333011627,0.34153857827186584,0.8167099952697754,1.3890212774276733,-0.9014137983322144,0.029195543378591537,0.2404523640871048,1.3896675109863281,-0.7933788895606995,0.07313013076782227,0.8452374339103699,1.480889081954956,-1.03538978099823,0.030700406059622765,0.22848734259605408,1.475492000579834,-0.9166364669799805,0.05774152651429176,0.8040936589241028,1.4853469133377075,-1.1047132015228271,0.056668102741241455,0.26042860746383667,1.473878026008606,-1.0115214586257935,0.09970539063215256,0.7853266596794128,1.4470925331115723,-0.9513627290725708,0.057096533477306366,0.27079448103904724,1.4409064054489136,-0.848193347454071,0.09972430020570755,0.6408828496932983,1.4119951725006104,-0.05847197771072388,0.0007392108673229814,0.397750586271286,1.416933298110962,0.06289543956518173,0.0006470574880950153,0.6302074790000916,1.913617491722107,-0.018362026661634445,0.0006424905732274055,0.4030526280403137,1.9089332818984985,-0.026118477806448936,0.0002119734272127971,0.6330231428146362,2.3656044006347656,0.554177463054657,4.312796954764053e-05,0.409679651260376,2.3603146076202393,0.42133745551109314,6.935181772860233e-06,0.6392325162887573,2.4495599269866943,0.5779789686203003,3.811777787632309e-05,0.4054739475250244,2.447248935699463,0.447849839925766,1.4988392649684101e-05,0.596420168876648,2.5125975608825684,0.029810603708028793,4.836067819269374e-05,0.45229095220565796,2.498065710067749,-0.14272363483905792,6.0895199567312375e-05
2,0.5267072319984436,0.5019327998161316,-1.1045598983764648,0.999856173992157,0.5477166771888733,0.45966729521751404,-1.0466350317001343,0.9996416568756104,0.5604743957519531,0.46161049604415894,-1.047062635421753,0.9997022151947021,0.5736667513847351,0.46409085392951965,-1.0472664833068848,0.9996148347854614,0.49964970350265503,0.4602033495903015,-1.0475311279296875,0.999603271484375,0.4829831123352051,0.4627750813961029,-1.0472936630249023,0.999675452709198,0.46757084131240845,0.4670547544956207,-1.0478150844573975,0.9996415376663208,0.5922656655311584,0.4947288930416107,-0.6728239059448242,0.9995505809783936,0.4514385163784027,0.5011981129646301,-0.662267804145813,0.9997065663337708,0.5538712739944458,0.564131498336792,-0.9640469551086426,0.9998639225959778,0.4980687201023102,0.5678409934043884,-0.9617522954940796,0.9998928904533386,0.7037661075592041,0.7965008020401001,-0.4241185784339905,0.9974733591079712,0.34643828868865967,0.7837336659431458,-0.4336838722229004,0.9977739453315735,0.7856075763702393,1.1292437314987183,-0.4801594614982605,0.14263902604579926,0.24629664421081543,1.1329563856124878,-0.36846646666526794,0.33880385756492615,0.816694438457489,1.3976622819900513,-0.9615093469619751,0.02880910597741604,0.23653721809387207,1.4004775285720825,-0.792942464351654,0.07032430171966553,0.846821129322052,1.4908850193023682,-1.1005425453186035,0.03019089810550213,0.21996304392814636,1.4898455142974854,-0.9166364669799805,0.055633511394262314,0.8050494194030762,1.4983426332473755,-1.176889181137085,0.05542808771133423,0.25139352679252625,1.492169737815857,-1.0149827003479004,0.0959940031170845,0.7859492301940918,1.4590457677841187,-1.015701174736023,0.05578422546386719,0.2637734115123749,1.4563735723495483,-0.8482547998428345,0.0961194559931755,0.6411131620407104,1.4163285493850708,-0.057268135249614716,0.0007792334072291851,0.3977394700050354,1.4210480451583862,0.06168394535779953,0.0006871665827929974,0.630165696144104,1.921419382095337,-0.08240903168916702,0.0007780864834785461,0.40304049849510193,1.9138468503952026,-0.06108645349740982,0.000254298560321331,0.6329656839370728,2.3802428245544434,0.4399481415748596,5.133657032274641e-05,0.4087356925010681,2.376960515975952,0.3320007622241974,9.13080930331489e-06,0.6390193700790405,2.4663784503936768,0.458183616399765,4.407131564221345e-05,0.4045329689979553,2.4679019451141357,0.35109350085258484,1.8733724573394284e-05,0.5960508584976196,2.5263960361480713,-0.09994430840015411,5.9944628446828574e-05,0.4508066177368164,2.51100754737854,-0.24098443984985352,7.735499093541875e-05
3,0.5266118049621582,0.5028602480888367,-1.1323665380477905,0.999839186668396,0.5477209091186523,0.461252897977829,-1.0793503522872925,0.9996002316474915,0.5604444742202759,0.46348053216934204,-1.079700231552124,0.9996684193611145,0.5734025239944458,0.466179221868515,-1.0798293352127075,0.9995704293251038,0.4997433125972748,0.4611889123916626,-1.0808873176574707,0.9995681047439575,0.4831104278564453,0.46358543634414673,-1.0806914567947388,0.99964839220047,0.4676455557346344,0.467617928981781,-1.08122718334198,0.999613344669342,0.5921947956085205,0.4969542324542999,-0.711895763874054,0.9994987845420837,0.45149412751197815,0.5015482902526855,-0.7054559588432312,0.9996840357780457,0.5537408590316772,0.5641997456550598,-0.9922501444816589,0.9998394846916199,0.4973472058773041,0.5677639842033386,-0.9909260869026184,0.999879777431488,0.7036570310592651,0.7964991927146912,-0.44787248969078064,0.9971177577972412,0.3461034297943115,0.7837604880332947,-0.4689597189426422,0.997527539730072,0.7900657653808594,1.1211235523223877,-0.48694223165512085,0.14414189755916595,0.24846068024635315,1.1025956869125366,-0.40532389283180237,0.33401498198509216,0.8170154690742493,1.3867175579071045,-0.9536616206169128,0.028377406299114227,0.2507217228412628,1.400189757347107,-0.8150870203971863,0.06880613416433334,0.8476530313491821,1.4768794775009155,-1.0903031826019287,0.029887598007917404,0.23911242187023163,1.4890811443328857,-0.9418943524360657,0.055045757442712784,0.8053351640701294,1.4797357320785522,-1.164086937904358,0.05447731912136078,0.27019447088241577,1.4898582696914673,-1.0344825983047485,0.09454112499952316,0.786151111125946,1.442549228668213,-1.006269931793213,0.054896280169487,0.28095367550849915,1.453288197517395,-0.8682694435119629,0.09464233368635178,0.6416963338851929,1.4162020683288574,-0.05381382629275322,0.000783073715865612,0.39782944321632385,1.4210258722305298,0.05811677500605583,0.0006939817685633898,0.6333118081092834,1.9206680059432983,-0.049654945731163025,0.000847089453600347,0.40425094962120056,1.913809895515442,-0.026587089523673058,0.00027164455968886614,0.6406331062316895,2.3769185543060303,0.500751793384552,5.4810428991913795e-05,0.4151962399482727,2.37380051612854,0.3935144245624542,1.042330313794082e-05,0.646426260471344,2.4619860649108887,0.522557258605957,4.5537199184764177e-05,0.41281023621559143,2.463843584060669,0.41679349541664124,2.0089246390853077e-05,0.6065140962600708,2.5230138301849365,-0.02088530734181404,6.719330121995881e-05,0.4581267833709717,2.508859157562256,-0.15867844223976135,8.663357584737241e-05
4,0.5268326997756958,0.5031988024711609,-1.1251413822174072,0.9998289346694946,0.5478676557540894,0.46185535192489624,-1.0711474418640137,0.9995803236961365,0.5604523420333862,0.4641110301017761,-1.0714855194091797,0.9996494650840759,0.5733602046966553,0.4667203724384308,-1.0715863704681396,0.9995446801185608,0.5001602172851562,0.46169155836105347,-1.0716495513916016,0.9995574355125427,0.4835506081581116,0.4641210734844208,-1.0714335441589355,0.9996398687362671,0.4679901599884033,0.46811816096305847,-1.0719454288482666,0.999607264995575,0.5919232964515686,0.4973832368850708,-0.7023998498916626,0.9994688034057617,0.4517022967338562,0.5021290183067322,-0.6912667751312256,0.999679684638977,0.5538683533668518,0.564182460308075,-0.9854744672775269,0.9998283386230469,0.49744972586631775,0.5675085783004761,-0.982740044593811,0.9998757243156433,0.7033953666687012,0.7964983582496643,-0.44419440627098083,0.9968736171722412,0.3458927571773529,0.7838501334190369,-0.4626685082912445,0.9974863529205322,0.789315938949585,1.1151400804519653,-0.4865138530731201,0.14487017691135406,0.2485349476337433,1.1346269845962524,-0.40296873450279236,0.3418448269367218,0.8030784726142883,1.362870454788208,-0.9638282656669617,0.027937665581703186,0.2643822133541107,1.3962565660476685,-0.8215052485466003,0.06930485367774963,0.8283051252365112,1.4493579864501953,-1.106327772140503,0.029610922560095787,0.2564454674720764,1.4856570959091187,-0.9530356526374817,0.05577829107642174,0.7902163863182068,1.4444124698638916,-1.1771490573883057,0.053529467433691025,0.28808778524398804,1.4782581329345703,-1.0437586307525635,0.09511957317590714,0.7730926275253296,1.4080942869186401,-1.0154742002487183,0.05382108315825462,0.29727640748023987,1.4414712190628052,-0.8738781213760376,0.09506098181009293,0.6416940689086914,1.41531240940094,-0.05360367149114609,0.0008183442987501621,0.39823004603385925,1.4206562042236328,0.057843513786792755,0.0007479392224922776,0.633778989315033,1.9202924966812134,-0.0376126654446125,0.0009897897252812982,0.4088072180747986,1.9137166738510132,-0.021639972925186157,0.0003243448445573449,0.6425286531448364,2.3737800121307373,0.5162909626960754,6.48084533168003e-05,0.4233728349208832,2.372100830078125,0.40245580673217773,1.3465609299601056e-05,0.6484131217002869,2.4588522911071777,0.5381627678871155,5.1221595640527084e-05,0.4212532937526703,2.4610140323638916,0.4267118573188782,2.5573164748493582e-05,0.608582615852356,2.519937038421631,-0.006223397795110941,7.868498505558819e-05,0.4653087258338928,2.5074870586395264,-0.1523810774087906,0.00010365452180849388
5,0.5268065929412842,0.5035437345504761,-1.123621940612793,0.9998278617858887,0.5478280186653137,0.46230995655059814,-1.0695850849151611,0.9995784163475037,0.5603779554367065,0.4645323157310486,-1.069934606552124,0.9996477365493774,0.5730651617050171,0.4670429229736328,-1.0700438022613525,0.9995400309562683,0.5001593232154846,0.4623149037361145,-1.069896936416626,0.9995599389076233,0.4835556149482727,0.46481746435165405,-1.0696284770965576,0.999643087387085,0.4679953455924988,0.4688834846019745,-1.0701123476028442,0.9996107816696167,0.5916169285774231,0.49763721227645874,-0.6981804370880127,0.999464213848114,0.4517447352409363,0.5028451085090637,-0.6852477788925171,0.99968421459198,0.5538703799247742,0.5641804933547974,-0.9830867052078247,0.9998249411582947,0.497441828250885,0.5674039125442505,-0.9798388481140137,0.9998746514320374,0.7031689882278442,0.7963359951972961,-0.43848538398742676,0.9966698288917542,0.34588706493377686,0.7839648723602295,-0.45997053384780884,0.9974568486213684,0.7754414081573486,1.0527690649032593,-0.48248615860939026,0.1424771249294281,0.25502830743789673,1.0854624509811401,-0.3998338282108307,0.3469713032245636,0.8004463911056519,1.3606147766113281,-0.9608558416366577,0.027204303070902824,0.274055153131485,1.3921736478805542,-0.8202956318855286,0.06962119042873383,0.8261140584945679,1.4478482007980347,-1.103432059288025,0.02902306243777275,0.26739588379859924,1.4823654890060425,-0.9489040374755859,0.05632362142205238,0.7883402109146118,1.4440863132476807,-1.1732385158538818,0.05218929052352905,0.2992902100086212,1.4724410772323608,-1.0422602891921997,0.09544231742620468,0.7710250616073608,1.4071431159973145,-1.01228928565979,0.052519261837005615,0.30776485800743103,1.4356094598770142,-0.8728446960449219,0.09530961513519287,0.6417099237442017,1.4133597612380981,-0.05365515872836113,0.0008207357604987919,0.39845192432403564,1.4193838834762573,0.05786578729748726,0.0007613464840687811,0.6341930627822876,1.9201992750167847,-0.030716046690940857,0.0010263947769999504,0.41023698449134827,1.9141253232955933,0.012205911800265312,0.0003443667956162244,0.642869770526886,2.3717894554138184,0.5374997854232788,7.182343688327819e-05,0.4246867299079895,2.3725624084472656,0.4646916389465332,1.5230076314765029e-05,0.648966908454895,2.457559108734131,0.5615109801292419,5.519974365597591e-05,0.4224317967891693,2.4597060680389404,0.49144965410232544,2.8791049771825783e-05,0.6082262992858887,2.5179176330566406,0.018157146871089935,8.645472553325817e-05,0.4663116931915283,2.5085737705230713,-0.08529970049858093,0.00011544604058144614
6,0.5275058150291443,0.5035855770111084,-1.1252721548080444,0.9998319149017334,0.5483794212341309,0.46242764592170715,-1.0721875429153442,0.9995883107185364,0.5606242418289185,0.4646434783935547,-1.0725090503692627,0.9996565580368042,0.573348343372345,0.4670957624912262,-1.072606086730957,0.9995503425598145,0.5008779764175415,0.4624180495738983,-1.0718917846679688,0.9995741844177246,0.4841831624507904,0.46494361758232117,-1.0716149806976318,0.9996550679206848,0.46852073073387146,0.46901533007621765,-1.0721056461334229,0.9996238350868225,0.5916465520858765,0.49774736166000366,-0.7046294212341309,0.9994803071022034,0.4520292282104492,0.5029597878456116,-0.6908667087554932,0.9996965527534485,0.5543120503425598,0.5640947818756104,-0.9859371185302734,0.9998278617858887,0.49773114919662476,0.5671118497848511,-0.9824158549308777,0.9998780488967896,0.7028264403343201,0.7961955666542053,-0.43994879722595215,0.9966554045677185,0.3458309471607208,0.7836225628852844,-0.46159228682518005,0.9975178837776184,0.7770872116088867,1.1002824306488037,-0.4651223123073578,0.14678768813610077,0.2549753785133362,1.065396785736084,-0.399472713470459,0.35558852553367615,0.8009768724441528,1.3714810609817505,-0.9009970426559448,0.026693960651755333,0.2633329927921295,1.3924765586853027,-0.8105676770210266,0.06991204619407654,0.8278321027755737,1.458428978919983,-1.032954454421997,0.028651628643274307,0.2525005340576172,1.4824086427688599,-0.9364296793937683,0.056993693113327026,0.7954127788543701,1.4587957859039307,-1.1113648414611816,0.05134713649749756,0.2826175093650818,1.4740253686904907,-1.0332952737808228,0.09606765955686569,0.7763363122940063,1.4219928979873657,-0.9548754692077637,0.051508959382772446,0.29413941502571106,1.4377018213272095,-0.8648942112922668,0.09590307623147964,0.6407555937767029,1.4125945568084717,-0.05205383151769638,0.0008386613335460424,0.39836251735687256,1.4188809394836426,0.056198038160800934,0.0007976776687428355,0.63416588306427,1.919623613357544,-0.06627240777015686,0.0011639101430773735,0.4118121564388275,1.9146262407302856,-0.05508022755384445,0.00039374097832478583,0.6429744362831116,2.372192859649658,0.4580351710319519,8.196634007617831e-05,0.4265923500061035,2.37821888923645,0.3310464918613434,1.8535993149271235e-05,0.6490373611450195,2.4559972286224365,0.4767056405544281,6.056610800442286e-05,0.4244338572025299,2.464362621307373,0.3505943715572357,3.3762647944968194e-05,0.6086264848709106,2.5190393924713135,-0.07109113037586212,9.983394556911662e-05,0.466606467962265,2.512082576751709,-0.23556652665138245,0.0001294768590014428
7,0.5286062955856323,0.5035715699195862,-1.1410391330718994,0.9998251795768738,0.5489493012428284,0.4624329209327698,-1.085350513458252,0.9995756149291992,0.5609502792358398,0.4646330177783966,-1.0857064723968506,0.9996465444564819,0.5737730264663696,0.46707460284233093,-1.0858290195465088,0.9995372891426086,0.5015939474105835,0.46243441104888916,-1.0873870849609375,0.9995665550231934,0.4847768247127533,0.4649870693683624,-1.0871257781982422,0.999649703502655,0.46908313035964966,0.46907681226730347,-1.0876282453536987,0.999619722366333,0.5917088985443115,0.4977542757987976,-0.7108833193778992,0.9994679093360901,0.4522145688533783,0.5032156705856323,-0.7072324752807617,0.9996957182884216,0.5552604794502258,0.5640157461166382,-0.9988561868667603,0.9998210668563843,0.49856963753700256,0.5669515132904053,-0.9984856843948364,0.9998759627342224,0.7027539014816284,0.7957308292388916,-0.4422606825828552,0.9964487552642822,0.345600962638855,0.783837080001831,-0.4741381108760834,0.9974318146705627,0.7836967706680298,1.1089189052581787,-0.4718915820121765,0.14788256585597992,0.2543583810329437,1.1308538913726807,-0.41482824087142944,0.35908180475234985,0.801538348197937,1.3718738555908203,-0.9252152442932129,0.026396218687295914,0.2744698226451874,1.391769289970398,-0.8198140263557434,0.0697573572397232,0.8281207084655762,1.4591292142868042,-1.0644506216049194,0.028404051437973976,0.2693137526512146,1.4813315868377686,-0.9496618509292603,0.05705129727721214,0.7968323230743408,1.4600093364715576,-1.1407064199447632,0.05053414776921272,0.2988429665565491,1.4699575901031494,-1.0412787199020386,0.09563900530338287,0.7772485017776489,1.4231007099151611,-0.9791884422302246,0.05073094367980957,0.3074423372745514,1.4341652393341064,-0.8721693158149719,0.09527383744716644,0.6418530941009521,1.4124680757522583,-0.0496864840388298,0.000870303250849247,0.39889949560165405,1.4188910722732544,0.053836554288864136,0.0008332520956173539,0.6361407041549683,1.919175386428833,-0.06753180176019669,0.0012812840286642313,0.4139951765537262,1.9145151376724243,-0.08622833341360092,0.0004375477146822959,0.6471946239471436,2.3721346855163574,0.45607852935791016,8.752330904826522e-05,0.4298570156097412,2.3772478103637695,0.30884039402008057,2.0811052308999933e-05,0.6528241634368896,2.4555587768554688,0.4742503762245178,6.355564255500212e-05,0.4278351664543152,2.463400363922119,0.3292499780654907,3.6343630199553445e-05,0.6155229806900024,2.51888370513916,-0.07902510464191437,0.00010923398076556623,0.47157901525497437,2.5112497806549072,-0.2617481052875519,0.00014549937623087317
8,0.5286389589309692,0.5037598013877869,-1.0598328113555908,0.9998281598091125,0.5489690899848938,0.46266409754753113,-1.005200743675232,0.999586284160614,0.5609406232833862,0.46488526463508606,-1.005499005317688,0.9996564984321594,0.5736849904060364,0.46733513474464417,-1.005713701248169,0.9995496869087219,0.5016172528266907,0.46263524889945984,-1.0046234130859375,0.9995763897895813,0.48481521010398865,0.4651998281478882,-1.0042880773544312,0.9996577501296997,0.4690963327884674,0.4693264067173004,-1.0047413110733032,0.999626636505127,0.591494083404541,0.4981186091899872,-0.6391938328742981,0.9994891285896301,0.4522237777709961,0.5034242272377014,-0.6241453886032104,0.9997041821479797,0.5552691221237183,0.5639511346817017,-0.9219669103622437,0.9998263120651245,0.4985710680484772,0.5667055249214172,-0.9179133176803589,0.9998787045478821,0.7024296522140503,0.7957263588905334,-0.3975551724433899,0.9965990781784058,0.3448176681995392,0.783195436000824,-0.40676769614219666,0.9975197315216064,0.7908192276954651,1.1107364892959595,-0.44581708312034607,0.15354058146476746,0.23943516612052917,1.0553663969039917,-0.34982720017433167,0.3713149130344391,0.8117135167121887,1.371864914894104,-0.9039429426193237,0.02606450952589512,0.1746199131011963,1.367319107055664,-0.7504342794418335,0.06937932968139648,0.8400293588638306,1.459359049797058,-1.032512903213501,0.027997640892863274,0.14685478806495667,1.4490517377853394,-0.8684937357902527,0.05671115964651108,0.8065690994262695,1.4608572721481323,-1.1086100339889526,0.04981449991464615,0.17870420217514038,1.4499893188476562,-0.9721711277961731,0.09523472189903259,0.7867557406425476,1.4238454103469849,-0.9571889042854309,0.049787748605012894,0.19506974518299103,1.4184882640838623,-0.8096058964729309,0.09508568048477173,0.6387150883674622,1.4147289991378784,-0.04977982118725777,0.0008794679888524115,0.3961811661720276,1.4205645322799683,0.05393298715353012,0.0008462166297249496,0.6355599164962769,1.922448992729187,-0.08459567278623581,0.0013520341599360108,0.4128694534301758,1.9204233884811401,-0.046050697565078735,0.00045949051855131984,0.6468650698661804,2.378129243850708,0.42453017830848694,9.304100967710838e-05,0.42913031578063965,2.3837332725524902,0.3276032507419586,2.1796131477458403e-05,0.6527834534645081,2.461540937423706,0.44282856583595276,6.841523281764239e-05,0.42693549394607544,2.4694955348968506,0.3447883129119873,3.875981565215625e-05,0.6145248413085938,2.52290940284729,-0.09818956255912781,0.00011322381033096462,0.4710022807121277,2.5182292461395264,-0.23015251755714417,0.00014523955178447068
9,0.5281533002853394,0.5037516355514526,-0.8598436117172241,0.9998445510864258,0.5482181906700134,0.4622653126716614,-0.7931209802627563,0.9996252059936523,0.5603597164154053,0.464260995388031,-0.7931638360023499,0.9996883273124695,0.5727237462997437,0.4664243757724762,-0.7930148839950562,0.9995913505554199,0.5012457966804504,0.4626415967941284,-0.7868358492851257,0.9996165633201599,0.484572172164917,0.465219110250473,-0.7864322662353516,0.9996902346611023,0.46890658140182495,0.4694381356239319,-0.7866158485412598,0.9996622204780579,0.5910115838050842,0.4978385269641876,-0.4107030928134918,0.9995368719100952,0.45212969183921814,0.5044400691986084,-0.36681434512138367,0.9997320771217346,0.5549148917198181,0.5639553070068359,-0.7268085479736328,0.9998417496681213,0.49839314818382263,0.5668801665306091,-0.7158676385879517,0.9998889565467834,0.7019456028938293,0.7954970598220825,-0.20463719964027405,0.9968259334564209,0.3544060289859772,0.7824980020523071,-0.24591319262981415,0.9977271556854248,0.7815817594528198,1.0515754222869873,-0.23597033321857452,0.1641196757555008,0.18987604975700378,1.0909079313278198,-0.7847789525985718,0.427090048789978,0.8207657933235168,1.3754218816757202,-0.5134671330451965,0.052684422582387924,0.19322916865348816,0.8660412430763245,-1.7649980783462524,0.16118507087230682,0.8520568013191223,1.4647860527038574,-0.5894123315811157,0.05693686753511429,0.196525439620018,0.7600457668304443,-1.9567830562591553,0.1486128717660904,0.8114005327224731,1.4628775119781494,-0.6249901056289673,0.08894422650337219,0.2390112429857254,0.7103906273841858,-1.9136803150177002,0.18390390276908875,0.788887619972229,1.429587483406067,-0.5457017421722412,0.09074316918849945,0.24785228073596954,0.7618353366851807,-1.7795469760894775,0.1834234744310379,0.6435573697090149,1.414228081703186,-0.050511300563812256,0.0008243804331868887,0.39505308866500854,1.4190757274627686,0.05479848384857178,0.0007950225262902677,0.6384367942810059,1.9263445138931274,-0.10482452064752579,0.0012373285135254264,0.4112823009490967,1.9335640668869019,0.19294454157352448,0.0004213197680655867,0.6531187295913696,2.3829057216644287,0.40426668524742126,8.633214019937441e-05,0.4286099970340729,2.3891568183898926,0.6388821601867676,1.9768585843848996e-05,0.661298394203186,2.4630892276763916,0.4200815260410309,6.273050530580804e-05,0.4262774586677551,2.468257427215576,0.6685599088668823,3.5125802241964266e-05,0.6196357607841492,2.5232748985290527,-0.14311853051185608,0.00010357123392168432,0.469666063785553,2.5378215312957764,0.08644193410873413,0.00013208245218265802
